Rk,Player,Pos,Age,PER,BPM,VORP,WS,PTS,AST,TRB,MP
274.0,Louis King,SF,21.0,21.2,4.9,0.1,0.3,0.228125,0.1282051282051282,0.2097902097902098,0.0345364262951159
275.0,Maxi Kleber,PF,29.0,10.6,0.0,0.7,2.9,0.221875,0.1196581196581196,0.3636363636363636,0.5046320314237012
276.0,Nathan Knight,PF,23.0,13.9,-3.7,-0.1,0.4,0.11875,0.017094017094017,0.1538461538461538,0.1043133476617505
277.0,Kevin Knox,SF,21.0,9.1,-1.4,0.1,0.6,0.121875,0.0427350427350427,0.1048951048951049,0.1737938190172682
278.0,John Konchar,SG,24.0,14.8,1.2,0.5,1.7,0.134375,0.094017094017094,0.2097902097902098,0.2158156080930853
279.0,Furkan Korkmaz,SG,23.0,12.8,-0.1,0.5,2.0,0.284375,0.1282051282051282,0.1468531468531468,0.3984658711924702
280.0,Luke Kornet,C,25.0,12.533333333333333,0.7666666666666666,0.19999999999999998,0.4666666666666666,0.10208333333333335,0.06267806267806263,0.1468531468531468,0.0877615553743916
281.0,Rodions Kurucs,PF,22.0,7.7,0.0,0.0,0.0,0.01875,0.0341880341880341,0.0419580419580419,0.0048914251834284
281.0,Rodions Kurucs,SF,22.0,9.35,-3.1999999999999997,-0.05,-0.09999999999999999,0.065625,0.0512820512820512,0.09790209790209785,0.02049210701845395
281.0,Rodions Kurucs,SF-PF,22.0,6.3,-4.6,-0.1,-0.1,0.046875,0.0427350427350427,0.0769230769230769,0.0463203142370117
282.0,Kyle Kuzma,SF,25.0,12.7,-0.4,0.8,3.3,0.403125,0.1623931623931624,0.4265734265734265,0.7324909212184096
283.0,Anthony Lamb,SF,23.0,8.7,-6.1,-0.4,0.2,0.171875,0.0854700854700854,0.2027972027972027,0.157970799673905
284.0,Jeremy Lamb,SG,28.0,15.8,1.4,0.7,2.1,0.315625,0.1282051282051282,0.2517482517482517,0.2891499295931223
285.0,Romeo Langford,SG,21.0,5.1,-4.6,-0.2,0.0,0.096875,0.0598290598290598,0.1328671328671328,0.1084636478173868
286.0,Zach LaVine,SG,25.0,21.5,4.0,3.1,5.9,0.85625,0.4188034188034188,0.3496503496503496,0.7645075224190321
287.0,Jake Layman,SF,26.0,11.4,-2.1,0.0,0.7,0.159375,0.0512820512820512,0.1048951048951049,0.2352701400726302
288.0,T.J. Leaf,PF,23.0,11.2,-3.0,0.0,0.0,0.053125,0.0085470085470085,0.0489510489510489,0.0125991254724672
289.0,Jalen Lecque,PG,20.0,4.7,-13.0,0.0,-0.1,0.040625,0.0427350427350427,0.0909090909090909,0.0033350626250648
290.0,Damion Lee,SG,28.0,11.8,0.2,0.6,2.7,0.203125,0.1111111111111111,0.2237762237762237,0.4046172089231454
291.0,Saben Lee,PG,21.0,13.8,-2.0,0.0,1.5,0.175,0.3076923076923077,0.1398601398601398,0.2932261172459794
