Rk,Player,Pos,Age,Tm,G,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,MP
239,Richard Jefferson,SF,34,DAL,74,18,1.9,4.4,.444,0.9,2.1,.426,1.1,2.3,.462,.546,1.1,1.5,.684,0.3,2.1,2.5,0.8,0.4,0.1,0.7,1.6,5.8,11.3,.577,.478,.352,2.2,14.0,8.1,7.0,1.3,0.7,12.2,15.3,1.4,0.9,2.3,.088,-0.8,0.0,-0.8,0.4,630.4
240,John Jenkins,SG,23,ATL,24,3,2.0,4.1,.495,0.9,2.2,.404,1.2,2.0,.596,.601,0.7,0.8,.842,0.1,1.5,1.6,0.5,0.4,0.0,0.3,0.6,5.6,15.9,.629,.525,.192,0.8,13.8,7.5,7.0,1.7,0.0,6.9,17.8,0.6,0.3,0.9,.147,0.8,-0.5,0.3,0.2,154.7
241,Brandon Jennings,PG,25,DET,41,41,5.3,13.2,.401,1.9,5.1,.360,3.5,8.1,.428,.471,2.9,3.5,.839,0.5,2.0,2.5,6.6,1.1,0.1,2.2,1.6,15.4,19.7,.522,.389,.263,1.9,8.0,4.8,39.9,1.9,0.3,12.9,26.3,2.6,0.7,3.3,.136,4.0,-0.6,3.3,1.6,600.8
242,Jonas Jerebko,PF,27,DET,46,0,2.0,4.3,.460,0.6,1.7,.368,1.4,2.7,.516,.530,0.7,0.8,.861,1.0,2.1,3.1,0.9,0.6,0.2,0.6,1.7,5.2,14.5,.564,.384,.182,7.0,15.3,11.0,9.2,2.0,1.2,10.8,15.1,1.2,0.7,1.9,.130,0.0,1.0,1.0,0.5,359.15
242,Jonas Jerebko,PF,27,BOS,29,0,2.7,6.2,.431,0.9,2.2,.406,1.8,4.0,.444,.503,0.9,1.0,.833,1.6,3.2,4.8,1.0,0.7,0.2,0.6,2.0,7.1,15.5,.533,.354,.166,9.4,19.8,14.5,8.7,1.8,1.0,8.5,17.6,0.8,0.7,1.5,.141,0.5,0.2,0.6,0.4,272.6
243,Grant Jerrett,PF,21,OKC,5,0,0.6,3.4,.176,0.2,2.6,.077,0.4,0.8,.500,.206,0.0,0.0,0,0.2,0.6,0.8,0.2,0.0,0.4,0.4,1.4,1.4,-11.0,.206,.765,.000,4.4,12.7,8.6,5.9,0.0,6.3,10.5,32.7,-0.2,0.0,-0.2,-0.373,-16.9,-3.5,-20.4,-0.1,15.0
243,Grant Jerrett,PF,21,UTA,3,0,1.3,3.0,.444,0.0,0.7,.000,1.3,2.3,.571,.444,0.3,0.3,1.000,0.3,1.3,1.7,0.7,0.7,0.0,0.3,1.3,3.0,13.6,.477,.222,.111,4.5,17.7,11.1,13.2,4.1,0.0,9.6,18.4,0.0,0.0,0.1,.108,-3.3,1.7,-1.6,0.0,17.35
244,Amir Johnson,PF,27,TOR,75,72,4.0,6.9,.574,0.3,0.6,.413,3.7,6.3,.590,.592,1.1,1.7,.612,2.1,4.0,6.1,1.6,0.6,0.8,1.5,3.0,9.3,15.4,.603,.089,.249,9.3,17.3,13.3,9.4,1.1,2.4,16.0,15.7,3.5,1.6,5.1,.124,0.0,-0.1,-0.1,0.9,1002.7
245,Chris Johnson,SF,24,PHI,9,2,2.1,6.7,.317,1.1,4.3,.256,1.0,2.3,.429,.400,0.7,0.9,.750,0.3,2.6,2.9,0.3,1.0,0.6,1.0,2.1,6.0,6.0,.425,.650,.133,1.7,14.0,7.5,2.7,2.4,2.2,12.4,16.9,-0.3,0.2,-0.1,-0.017,-5.1,-0.1,-5.2,-0.2,103.9
245,Chris Johnson,SF,24,UTA,12,0,2.6,5.3,.484,1.1,3.2,.342,1.5,2.2,.692,.586,0.5,0.5,1.000,0.3,1.3,1.5,0.6,1.0,0.0,0.5,1.5,6.8,14.2,.608,.594,.094,1.7,8.2,4.9,5.6,3.0,0.0,8.3,15.8,0.4,0.2,0.6,.139,-0.7,1.2,0.5,0.1,114.3
245,Chris Johnson,SF,24,MIL,8,0,1.5,3.8,.400,0.6,2.3,.278,0.9,1.5,.583,.483,0.3,0.3,1.000,0.3,1.1,1.4,0.6,0.6,0.3,0.0,0.9,3.9,9.7,.502,.600,.067,1.8,8.0,4.9,5.7,2.0,1.3,0.0,10.9,0.1,0.1,0.3,.102,-1.0,0.9,-0.1,0.1,72.0
246,James Johnson,PF,27,TOR,70,17,3.4,5.8,.589,0.2,0.7,.216,3.2,5.0,.643,.603,1.0,1.5,.657,0.9,2.8,3.7,1.4,0.8,1.0,1.1,2.2,7.9,17.9,.617,.126,.252,5.1,16.5,10.8,11.4,2.0,4.1,15.0,17.4,2.5,1.6,4.1,.143,0.7,1.7,2.4,1.5,694.8
247,Joe Johnson,SG,33,BRK,80,80,5.6,12.8,.435,1.5,4.2,.359,4.1,8.6,.472,.494,1.8,2.2,.801,0.7,4.1,4.8,3.7,0.7,0.2,1.7,1.5,14.4,14.1,.523,.329,.172,2.1,13.3,7.7,17.1,1.1,0.4,11.1,20.3,2.6,1.5,4.1,.070,0.7,-0.8,-0.1,1.3,1412.95
248,Nick Johnson,SG,22,HOU,28,0,0.9,2.7,.347,0.2,0.8,.238,0.8,1.9,.389,.380,0.6,0.9,.680,0.5,0.9,1.4,0.4,0.3,0.1,0.7,1.2,2.6,4.8,.430,.280,.333,5.5,10.9,8.2,6.3,1.3,0.9,18.1,17.4,-0.4,0.2,-0.1,-0.020,-5.6,-0.9,-6.5,-0.3,135.7
249,Tyler Johnson,SG,22,MIA,32,2,2.2,5.2,.419,0.6,1.5,.375,1.6,3.7,.437,.473,1.0,1.5,.681,0.4,2.1,2.5,1.3,1.0,0.3,0.9,1.3,5.9,12.0,.506,.287,.281,2.9,13.1,8.1,11.3,2.9,1.3,13.8,17.0,0.1,0.7,0.8,.060,-2.0,1.0,-0.9,0.2,310.9
250,Wesley Johnson,SF,27,LAL,76,59,3.8,9.1,.414,1.2,3.4,.351,2.6,5.7,.451,.480,1.2,1.5,.804,0.9,3.3,4.2,1.6,0.8,0.6,1.1,2.1,9.9,11.1,.509,.375,.162,3.2,12.9,7.8,8.6,1.3,1.6,10.5,16.4,1.0,0.7,1.7,.037,-1.1,-0.8,-1.9,0.1,1137.25
251,Dahntay Jones,SF,34,LAC,33,0,0.2,0.6,.286,0.0,0.1,.000,0.2,0.5,.353,.286,0.3,0.3,.818,0.0,0.3,0.3,0.1,0.1,0.0,0.0,0.7,0.6,1.9,.406,.190,.524,0.9,9.0,5.0,2.1,1.2,0.0,3.7,9.8,0.0,0.1,0.0,.013,-7.6,-0.6,-8.3,-0.2,63.35
252,James Jones,SF,34,CLE,57,2,1.3,3.5,.368,1.1,3.1,.360,0.2,0.5,.423,.525,0.7,0.8,.848,0.2,0.9,1.1,0.4,0.2,0.1,0.2,1.2,4.4,11.1,.565,.871,.229,1.6,9.0,5.3,5.4,1.0,0.9,5.5,15.8,1.2,0.4,1.5,.110,0.2,-0.9,-0.7,0.2,340.35
253,Perry Jones,SF,23,OKC,43,13,1.7,4.3,.397,0.3,1.4,.233,1.4,2.9,.476,.435,0.6,0.9,.649,0.1,1.6,1.8,0.4,0.4,0.2,0.6,1.2,4.3,6.9,.459,.326,.201,1.0,11.7,6.5,4.2,1.4,1.0,10.7,15.3,-0.3,0.5,0.2,.015,-4.0,-0.4,-4.4,-0.4,322.85
254,Terrence Jones,PF,23,HOU,33,24,4.8,9.1,.528,0.4,1.1,.351,4.4,7.9,.553,.550,1.7,2.8,.606,2.4,4.3,6.7,1.1,0.5,1.8,1.1,2.4,11.7,18.3,.567,.124,.314,9.7,17.6,13.7,6.9,1.0,5.2,9.8,18.4,1.7,1.3,3.0,.160,0.7,0.5,1.2,0.7,457.95
255,DeAndre Jordan,C,26,LAC,82,82,4.6,6.5,.710,0.0,0.0,.250,4.6,6.5,.713,.711,2.3,5.7,.397,4.8,10.1,15.0,0.7,1.0,2.2,1.3,3.0,11.5,21.0,.638,.007,.882,16.2,32.4,24.5,3.2,1.5,5.4,12.8,13.6,7.4,5.4,12.8,.217,2.2,0.7,2.9,3.5,1427.2
256,Jerome Jordan,C,28,BRK,44,0,1.1,2.1,.532,0.0,0.0,0,1.1,2.1,.532,.532,0.9,1.0,.864,1.2,1.2,2.4,0.3,0.2,0.3,0.5,1.3,3.1,16.8,.609,.000,.468,15.3,15.5,15.4,5.3,1.1,3.1,16.3,16.1,0.9,0.3,1.2,.156,-0.6,-0.6,-1.2,0.1,195.85
257,Cory Joseph,PG,23,SAS,79,14,2.6,5.2,.504,0.2,0.6,.364,2.4,4.6,.520,.523,1.3,1.8,.734,0.6,1.9,2.4,2.4,0.6,0.2,0.8,1.3,6.8,15.5,.564,.107,.348,3.5,11.4,7.5,19.7,1.6,0.9,12.4,17.0,2.7,1.8,4.5,.149,0.2,1.3,1.4,1.2,731.15
258,Chris Kaman,C,32,POR,74,13,3.8,7.4,.515,0.0,0.0,0,3.8,7.4,.515,.515,1.0,1.4,.706,2.0,4.5,6.5,0.9,0.2,0.7,1.5,1.9,8.6,17.3,.537,.000,.186,11.6,25.2,18.5,7.8,0.7,2.8,15.4,22.5,1.1,2.2,3.3,.112,-0.8,0.1,-0.8,0.4,708.45
259,Sergey Karasev,SG,21,BRK,33,16,1.6,4.1,.403,0.5,1.6,.296,1.2,2.4,.475,.463,0.9,1.2,.763,0.7,1.3,2.0,1.4,0.7,0.0,0.7,1.4,4.6,10.5,.508,.403,.284,4.5,8.9,6.7,12.3,2.1,0.1,13.7,14.4,0.3,0.4,0.7,.061,-2.1,0.5,-1.7,0.0,285.9
260,Ryan Kelly,PF,23,LAL,52,34,2.0,5.9,.337,0.9,2.6,.336,1.1,3.4,.337,.409,1.5,1.8,.832,0.3,2.6,2.8,1.8,0.6,0.5,0.7,2.3,6.4,8.6,.473,.434,.307,1.1,12.4,6.5,10.9,1.2,1.6,9.5,14.0,0.4,0.3,0.7,.027,-3.0,-0.3,-3.3,-0.4,628.35
261,Michael Kidd-Gilchrist,SF,21,CHO,55,52,4.1,8.8,.465,0.0,0.0,0,4.1,8.8,.465,.465,2.7,3.9,.701,2.0,5.6,7.6,1.4,0.5,0.7,1.1,2.1,10.9,15.1,.519,.000,.444,7.4,21.9,14.4,8.2,1.0,1.9,9.9,18.4,1.6,2.2,3.8,.114,-1.1,0.6,-0.5,0.6,807.95
262,Sean Kilpatrick,SG,25,MIN,4,0,1.8,5.0,.350,1.0,3.3,.308,0.8,1.8,.429,.450,1.0,1.0,1.000,0.3,1.3,1.5,1.0,0.8,0.0,0.5,0.8,5.5,10.0,.506,.650,.200,1.5,8.2,4.8,8.5,2.1,0.0,8.4,14.6,0.1,0.0,0.1,.033,-1.4,-0.9,-2.2,0.0,45.0
263,Andrei Kirilenko,SF,33,BRK,7,0,0.0,0.7,.000,0.0,0.0,0,0.0,0.7,.000,.000,0.4,0.6,.750,0.3,0.9,1.1,0.1,0.1,0.0,0.1,0.1,0.4,2.8,.222,.000,.800,6.2,18.6,12.5,3.6,1.4,0.0,12.9,9.8,-0.1,0.0,0.0,-0.058,-4.4,-1.3,-5.7,0.0,20.55
264,Alex Kirk,C,23,CLE,5,0,0.2,0.8,.250,0.0,0.0,0,0.2,0.8,.250,.250,0.4,0.4,1.000,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.8,8.5,.410,.000,.500,8.3,0.0,4.1,10.1,0.0,0.0,0.0,15.7,0.0,0.0,0.0,.061,-2.5,-3.5,-6.0,0.0,8.4
265,Brandon Knight,PG,23,MIL,52,52,6.2,14.3,.435,2.0,4.9,.409,4.2,9.4,.448,.505,3.3,3.7,.881,0.5,3.8,4.3,5.4,1.6,0.2,3.2,1.8,17.8,18.5,.556,.341,.260,1.8,13.1,7.5,28.6,2.5,0.5,16.7,26.6,2.0,2.4,4.4,.124,2.5,0.0,2.5,1.9,860.25
265,Brandon Knight,SG,23,PHO,11,9,4.6,13.0,.357,1.9,6.1,.313,2.7,6.9,.395,.430,2.2,2.6,.828,0.2,1.9,2.1,4.5,0.5,0.1,2.1,1.9,13.4,10.5,.472,.469,.203,0.6,6.7,3.6,21.6,0.9,0.2,12.9,22.6,0.0,0.1,0.1,.016,-1.2,-1.7,-2.9,-0.1,189.25
266,Kyle Korver,SG,33,ATL,75,75,3.9,8.0,.487,2.9,6.0,.492,0.9,2.0,.470,.671,1.4,1.6,.898,0.2,3.9,4.1,2.6,0.7,0.6,1.4,1.9,12.1,14.8,.699,.748,.197,0.7,13.3,7.2,12.1,1.1,1.5,14.1,14.4,5.0,2.4,7.5,.148,2.4,0.4,2.8,3.0,1225.1
267,Kosta Koufos,C,25,MEM,81,3,2.2,4.4,.508,0.0,0.0,0,2.2,4.4,.508,.508,0.7,1.0,.647,1.5,3.8,5.3,0.5,0.4,0.8,0.9,1.8,5.2,14.2,.530,.000,.237,10.3,25.8,18.1,4.3,1.1,3.9,14.9,15.8,0.8,2.5,3.3,.118,-2.0,0.7,-1.2,0.2,682.3
268,Ognjen Kuzmić,C,24,GSW,16,0,0.5,0.8,.667,0.0,0.0,0,0.5,0.8,.667,.667,0.3,0.3,1.000,0.4,0.6,1.1,0.4,0.1,0.1,0.3,0.8,1.3,12.9,.727,.000,.333,10.8,14.5,12.7,11.1,1.4,1.0,26.7,11.3,0.2,0.1,0.3,.171,-2.3,0.8,-1.4,0.0,38.25
269,Jeremy Lamb,SG,22,OKC,47,8,2.2,5.3,.416,0.8,2.4,.342,1.4,3.0,.475,.492,1.0,1.2,.891,0.2,2.1,2.3,0.9,0.4,0.1,0.6,1.1,6.3,14.9,.538,.444,.220,1.4,16.5,9.1,10.9,1.7,0.7,9.0,20.5,1.0,0.7,1.6,.123,0.9,0.8,1.6,0.6,323.25
270,Carl Landry,PF,31,SAC,70,15,2.7,5.3,.515,0.0,0.0,0,2.7,5.3,.515,.515,1.8,2.1,.820,1.4,2.4,3.8,0.4,0.2,0.2,0.8,1.9,7.2,14.9,.578,.000,.407,9.8,15.5,12.8,3.6,0.6,1.1,11.0,18.1,2.3,0.5,2.8,.112,-0.5,-1.7,-2.3,-0.1,604.5
271,Shane Larkin,PG,22,NYK,76,22,2.5,5.7,.433,0.5,1.5,.302,2.0,4.2,.481,.473,0.8,1.0,.782,0.4,1.9,2.3,3.0,1.2,0.1,1.1,2.0,6.2,10.9,.504,.269,.181,1.7,9.4,5.4,19.4,2.6,0.4,15.1,13.6,0.8,0.9,1.7,.045,-3.0,0.2,-2.8,-0.4,944.75
272,Joffrey Lauvergne,C,23,DEN,24,1,1.5,3.7,.404,0.1,0.7,.188,1.4,3.0,.452,.421,0.8,1.2,.643,1.1,2.1,3.2,0.5,0.3,0.4,0.9,1.8,3.9,10.5,.459,.180,.315,10.5,20.9,15.5,7.5,1.5,2.9,17.8,19.9,-0.2,0.3,0.1,.012,-4.8,-0.8,-5.6,-0.2,139.6
273,Zach LaVine,PG,19,MIN,77,40,3.7,8.8,.422,0.7,2.2,.341,3.0,6.6,.449,.465,1.9,2.3,.842,0.4,2.4,2.8,3.6,0.7,0.1,2.5,2.1,10.1,11.3,.515,.247,.261,1.6,11.6,6.4,24.0,1.4,0.4,20.4,22.0,-0.7,0.0,-0.7,-0.018,-2.2,-2.5,-4.6,-1.3,963.35
274,Ty Lawson,PG,27,DEN,75,75,5.4,12.3,.436,0.9,2.7,.341,4.5,9.6,.463,.474,3.5,4.8,.730,0.6,2.6,3.1,9.6,1.2,0.1,2.5,1.7,15.2,18.5,.526,.221,.392,1.6,8.1,4.7,43.0,1.7,0.3,14.6,20.6,6.0,1.0,7.0,.126,3.0,-0.9,2.2,2.8,1350.25
275,Ricky Ledo,SG,22,DAL,5,0,0.0,1.2,.000,0.0,0.6,.000,0.0,0.6,.000,.000,0.2,0.4,.500,0.2,0.2,0.4,0.2,0.0,0.0,0.4,0.2,0.2,-22.5,.073,.500,.333,9.9,10.0,10.0,11.1,0.0,0.0,22.5,36.0,-0.2,0.0,-0.2,-0.720,-21.2,-10.2,-31.4,-0.1,6.6
275,Ricky Ledo,SG,22,NYK,12,0,2.7,7.5,.356,0.8,2.0,.417,1.8,5.5,.333,.411,1.3,1.7,.750,1.3,1.6,2.8,1.5,0.5,0.1,2.0,1.7,7.4,7.6,.450,.267,.222,7.2,9.7,8.4,13.1,1.4,0.4,19.5,24.3,-0.4,0.0,-0.4,-0.083,-3.5,-3.5,-7.0,-0.3,126.2
276,Courtney Lee,SG,29,MEM,77,74,3.7,8.4,.448,1.2,2.9,.402,2.6,5.4,.473,.518,1.4,1.7,.860,0.3,2.0,2.3,2.0,1.0,0.2,1.0,1.7,10.1,11.5,.555,.348,.201,1.0,7.6,4.3,9.8,1.7,0.4,10.0,15.2,2.5,2.4,4.8,.099,-1.0,0.5,-0.5,0.9,1192.3
277,David Lee,PF,31,GSW,49,4,3.3,6.4,.511,0.0,0.0,.000,3.3,6.3,.514,.511,1.4,2.1,.654,1.7,3.6,5.2,1.7,0.6,0.5,1.0,1.7,7.9,17.8,.541,.006,.332,10.0,20.3,15.3,13.7,1.7,2.1,12.0,19.6,1.6,1.6,3.2,.168,0.1,0.8,0.9,0.7,461.2
278,Malcolm Lee,SG,24,PHI,1,0,0.0,1.0,.000,0.0,0.0,0,0.0,1.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.7,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,0.0,0.0,0.0,-0.527,-18.0,-9.7,-27.6,0.0,2.0
279,Alex Len,C,21,PHO,69,44,2.6,5.1,.507,0.0,0.0,.333,2.6,5.1,.509,.508,1.1,1.5,.702,2.1,4.5,6.6,0.5,0.5,1.5,1.1,3.1,6.3,13.5,.542,.008,.295,10.2,22.7,16.4,3.1,1.1,5.3,15.7,13.7,1.2,2.1,3.4,.107,-2.8,1.0,-1.8,0.1,770.0
280,Kawhi Leonard,SF,23,SAS,64,64,6.2,12.8,.479,1.0,3.0,.349,5.1,9.8,.519,.520,3.2,3.9,.802,1.3,5.9,7.2,2.5,2.3,0.8,1.5,2.0,16.5,22.0,.567,.234,.307,4.8,20.6,12.9,13.0,3.7,1.8,9.4,23.0,4.2,4.4,8.6,.204,2.8,3.1,5.9,4.1,1032.4
281,Meyers Leonard,C,22,POR,55,7,2.3,4.5,.510,0.9,2.0,.420,1.4,2.4,.586,.606,0.5,0.6,.938,0.8,3.7,4.5,0.6,0.2,0.3,0.7,2.1,5.9,14.8,.631,.457,.131,5.9,25.3,15.8,5.8,0.6,1.2,13.1,15.8,1.6,1.2,2.8,.158,0.1,0.5,0.6,0.6,431.2
282,Jon Leuer,PF,25,MEM,63,6,1.9,4.3,.443,0.1,0.5,.241,1.8,3.9,.467,.456,0.6,0.9,.627,0.8,2.5,3.3,0.7,0.3,0.1,0.6,1.4,4.5,11.9,.478,.106,.216,7.0,21.7,14.3,8.8,1.1,0.9,10.5,18.6,0.2,1.2,1.3,.078,-2.5,-0.3,-2.8,-0.1,418.55
283,Damian Lillard,PG,24,POR,82,82,7.2,16.6,.434,2.4,7.0,.343,4.8,9.6,.500,.506,4.2,4.9,.864,0.6,4.0,4.6,6.2,1.2,0.3,2.7,2.0,21.0,20.7,.560,.421,.293,1.8,11.8,6.9,29.0,1.7,0.5,12.6,26.9,7.3,3.3,10.6,.174,4.3,0.3,4.7,4.9,1480.35
284,Jeremy Lin,PG,26,LAL,74,30,3.7,8.8,.424,0.9,2.4,.369,2.9,6.5,.444,.473,2.9,3.6,.795,0.4,2.3,2.6,4.6,1.1,0.4,2.2,2.6,11.2,15.6,.539,.269,.410,1.4,10.2,5.7,28.6,2.2,1.4,17.7,21.9,1.8,0.8,2.7,.068,0.1,-0.5,-0.4,0.8,966.4
285,Shaun Livingston,PG,29,GSW,78,2,2.5,5.1,.500,0.0,0.0,.000,2.5,5.1,.503,.500,0.8,1.2,.714,0.6,1.8,2.3,3.3,0.6,0.3,1.3,1.4,5.9,12.9,.529,.005,.230,3.3,10.0,6.7,24.2,1.6,1.0,19.0,15.9,1.5,1.8,3.3,.107,-1.4,0.6,-0.8,0.4,743.4
286,Brook Lopez,C,26,BRK,72,44,7.0,13.7,.513,0.0,0.1,.100,7.0,13.6,.517,.513,3.1,3.8,.814,3.0,4.5,7.4,0.7,0.6,1.8,1.4,2.9,17.2,22.7,.558,.010,.278,11.5,17.1,14.3,4.5,1.1,4.8,8.6,26.3,4.7,2.2,7.0,.159,1.8,-0.7,1.2,1.6,1064.6
287,Robin Lopez,C,26,POR,59,59,4.0,7.4,.535,0.0,0.0,.000,4.0,7.4,.537,.535,1.7,2.2,.772,3.2,3.5,6.7,0.9,0.3,1.4,1.2,2.1,9.6,16.2,.574,.002,.291,12.7,13.1,12.9,5.1,0.5,3.7,12.9,15.5,3.2,1.9,5.1,.150,0.1,0.1,0.1,0.9,832.9
288,Kevin Love,PF,26,CLE,75,75,5.5,12.7,.434,1.9,5.2,.367,3.6,7.5,.480,.509,3.4,4.3,.804,1.9,7.9,9.7,2.2,0.7,0.5,1.6,1.9,16.4,18.8,.562,.412,.337,6.5,26.3,16.6,10.7,1.0,1.2,10.0,21.7,5.8,2.9,8.7,.165,3.2,-0.4,2.7,3.0,1282.9
289,Kyle Lowry,PG,28,TOR,70,70,6.1,14.9,.412,1.9,5.6,.338,4.3,9.3,.457,.476,3.6,4.5,.808,0.8,3.9,4.7,6.8,1.6,0.2,2.5,3.0,17.8,19.3,.527,.375,.299,2.6,13.1,7.8,32.4,2.3,0.4,12.8,25.4,5.1,2.0,7.1,.141,3.2,-0.1,3.0,3.1,1224.25
290,Kalin Lucas,PG,25,MEM,1,0,0.0,1.0,.000,0.0,0.0,0,0.0,1.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.7,.000,.000,.000,0.0,0.0,0.0,0.0,8.7,0.0,0.0,7.6,0.0,0.0,0.0,-0.057,-13.4,8.7,-4.7,0.0,6.0
291,John Lucas III,PG,32,DET,21,0,2.0,5.0,.404,0.4,1.4,.310,1.6,3.6,.440,.447,0.2,0.2,1.000,0.2,0.6,0.8,2.9,0.4,0.0,0.8,0.9,4.7,13.0,.461,.279,.048,1.5,5.0,3.2,36.0,1.5,0.0,13.1,19.9,0.2,0.1,0.3,.058,-0.2,-2.0,-2.2,0.0,142.5
292,Shelvin Mack,PG,24,ATL,55,0,2.1,5.3,.401,0.7,2.3,.315,1.4,3.0,.467,.469,0.5,0.6,.806,0.1,1.3,1.4,2.8,0.5,0.0,0.9,0.6,5.4,13.2,.489,.435,.106,1.1,9.5,5.4,28.6,1.8,0.2,13.8,19.5,0.5,0.8,1.3,.075,-0.7,-1.0,-1.7,0.1,424.05
293,Ian Mahinmi,C,28,IND,61,6,1.9,3.5,.552,0.0,0.0,0,1.9,3.5,.552,.552,0.5,1.7,.304,1.7,4.1,5.8,0.5,0.5,0.8,1.0,2.8,4.3,10.8,.516,.000,.481,10.2,24.0,17.2,4.4,1.3,3.1,18.7,12.5,0.1,2.0,2.1,.090,-3.6,1.2,-2.5,-0.1,582.4
294,Devyn Marble,SG,22,ORL,16,7,0.9,2.8,.318,0.3,1.4,.182,0.6,1.4,.455,.364,0.3,1.0,.313,0.3,1.6,1.9,1.1,0.6,0.1,0.6,0.9,2.3,5.9,.362,.500,.364,2.7,14.4,8.4,11.5,2.2,0.8,15.0,13.1,-0.3,0.2,-0.1,-0.031,-4.7,-0.1,-4.8,-0.1,110.5
295,Shawn Marion,SF,36,CLE,57,24,2.1,4.7,.446,0.2,0.8,.261,1.9,3.9,.484,.468,0.5,0.6,.765,1.1,2.4,3.5,0.9,0.5,0.5,0.6,1.0,4.8,11.0,.489,.172,.127,6.8,14.2,10.5,6.9,1.3,1.9,10.5,12.9,0.8,0.9,1.7,.074,-0.9,-0.1,-1.0,0.3,560.15
296,Kendall Marshall,PG,23,MIL,28,3,1.6,3.6,.455,0.6,1.6,.391,1.0,2.0,.509,.545,0.3,0.3,.889,0.1,0.9,1.0,3.1,0.8,0.0,1.3,0.9,4.2,12.4,.562,.455,.089,0.6,7.1,3.8,31.1,2.6,0.0,25.0,15.1,0.3,0.5,0.8,.088,-0.7,-0.1,-0.8,0.1,215.95
297,Cartier Martin,SF,30,DET,23,0,0.7,2.3,.283,0.3,1.4,.182,0.4,0.9,.450,.340,0.0,0.0,0,0.0,0.9,0.9,0.5,0.1,0.0,0.2,0.9,1.6,1.6,.340,.623,.000,0.0,11.4,5.5,8.0,0.8,0.4,8.6,13.0,-0.3,0.1,-0.2,-0.053,-6.6,-0.6,-7.2,-0.3,103.3
298,Kenyon Martin,PF,37,MIL,11,0,0.8,2.0,.409,0.0,0.0,0,0.8,2.0,.409,.409,0.2,0.2,1.000,0.5,1.2,1.7,0.5,0.5,0.5,0.3,1.2,1.8,10.0,.437,.000,.091,6.7,14.2,10.5,7.0,2.5,4.9,11.6,11.2,0.0,0.2,0.2,.086,-4.4,2.2,-2.2,0.0,56.75
299,Kevin Martin,SG,31,MIN,39,36,6.8,16.0,.427,1.9,4.9,.393,4.9,11.1,.442,.487,4.4,4.9,.881,0.5,3.2,3.6,2.3,0.8,0.0,1.9,1.9,20.0,16.7,.549,.306,.309,1.6,11.1,6.2,12.5,1.3,0.1,9.7,26.6,2.0,-0.1,1.9,.069,1.7,-2.4,-0.7,0.4,667.7
300,Wesley Matthews,SG,28,POR,60,60,5.6,12.5,.448,2.9,7.4,.389,2.7,5.1,.534,.563,1.8,2.4,.752,0.6,3.1,3.7,2.3,1.3,0.2,1.4,2.2,15.9,16.1,.586,.592,.193,2.1,9.5,5.9,10.8,1.9,0.4,9.0,19.8,4.0,2.2,6.2,.147,2.0,1.1,3.1,2.6,1028.85
301,Jason Maxiell,PF,31,CHO,61,0,1.3,3.1,.422,0.0,0.0,0,1.3,3.1,.422,.422,0.7,1.2,.577,1.4,1.9,3.3,0.3,0.3,0.7,0.5,1.6,3.3,10.4,.455,.000,.370,10.5,15.1,12.7,3.4,1.1,4.0,11.5,13.1,0.1,1.2,1.4,.074,-3.8,0.6,-3.2,-0.3,446.2
302,O.J. Mayo,SG,27,MIL,71,15,4.2,9.9,.422,1.4,3.9,.357,2.8,6.0,.465,.493,1.6,2.0,.827,0.4,2.2,2.6,2.8,0.8,0.3,1.8,2.3,11.4,13.5,.529,.395,.198,2.0,10.5,6.3,19.4,1.7,0.9,14.4,23.6,0.9,1.9,2.8,.079,-0.2,-0.4,-0.6,0.6,860.45
303,Luc Mbah a Moute,PF,28,PHI,67,61,3.7,9.5,.395,0.9,3.0,.307,2.8,6.5,.435,.443,1.4,2.4,.589,1.2,3.7,4.9,1.6,1.2,0.3,1.5,1.6,9.9,10.6,.466,.318,.256,4.4,14.6,9.3,9.8,2.1,0.9,12.3,18.3,-0.9,2.0,1.1,.027,-2.7,-0.1,-2.8,-0.4,972.3
304,James Michael McAdoo,PF,22,GSW,15,0,1.6,2.9,.545,0.0,0.0,0,1.6,2.9,.545,.545,0.9,1.7,.560,1.0,1.5,2.5,0.1,0.3,0.6,0.4,1.4,4.1,17.7,.564,.000,.568,12.2,16.8,14.6,2.1,1.8,4.9,9.8,19.4,0.2,0.3,0.5,.177,-2.1,-0.2,-2.3,0.0,73.05
