Player,Pos,Rk,Age,G,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,MP
Caleb Martin,SF,309.0,27.0,0.8536585365853658,0.5903614457831325,0.3214285714285714,0.3468468468468468,0.464,0.2448979591836734,0.2894736842105262,0.356,0.2285714285714285,0.247191011235955,0.545,0.54,0.13,0.1300813008130081,0.805,0.2352941176470588,0.375,0.384,0.1495327102803738,0.3333333333333333,0.1333333333333333,0.2682926829268293,0.4,0.2900302114803625,11.4,0.571,0.431,0.206,4.8,15.0,9.7,8.2,1.7,1.5,11.5,14.4,1.2,2.5,3.7,0.086,-1.8,0.5,-1.2,0.4,0.7022057596689693
Cody Martin,SF,310.0,27.0,0.073170731707317,0.0,0.1785714285714285,0.2297297297297297,0.389,0.0816326530612244,0.175438596491228,0.214,0.1523809523809524,0.1741573033707865,0.5,0.431,0.06,0.08130081300813,0.571,0.2156862745098039,0.2395833333333333,0.272,0.1495327102803738,0.1999999999999999,0.0333333333333333,0.073170731707317,0.38,0.1510574018126888,8.7,0.448,0.389,0.194,6.2,13.0,9.5,11.0,1.4,0.6,4.9,12.9,0.0,0.1,0.1,0.045,-3.8,-0.8,-4.6,-0.1,0.0504221310107785
Tyrese Martin,SG,312.0,23.0,0.1829268292682926,0.0,0.0535714285714285,0.063063063063063,0.391,0.0204081632653061,0.0350877192982456,0.143,0.0476190476190476,0.0561797752808988,0.5,0.413,0.01,0.008130081300813,1.0,0.0588235294117647,0.0416666666666666,0.064,0.0093457943925233,0.0333333333333333,0.0,0.024390243902439,0.02,0.039274924471299,7.7,0.44,0.304,0.087,8.2,11.7,10.0,3.9,0.7,0.0,7.7,16.5,0.0,0.0,0.0,-0.01,-4.2,-3.1,-7.4,-0.1,0.0227249974972469
Garrison Mathews,SG,313.0,26.0,0.4268292682926829,0.0,0.12202380952380949,0.16366366366366358,0.37833333333333335,0.23809523809523803,0.27777777777777773,0.36400000000000005,0.022222222222222168,0.026217228464419432,0.48100000000000004,0.5366666666666666,0.08666666666666667,0.07859078590785899,0.8973333333333334,0.032679738562091505,0.11805555555555554,0.10666666666666662,0.0404984423676012,0.11111111111111106,0.0333333333333333,0.07317073170731707,0.19999999999999996,0.1450151057401812,10.933333333333332,0.5866666666666666,0.8713333333333333,0.26233333333333336,1.5999999999999999,10.933333333333332,6.233333333333333,4.966666666666666,1.4000000000000001,0.7666666666666666,6.433333333333334,15.6,0.4666666666666666,0.16666666666666666,0.6333333333333333,0.084,-1.2,-1.0,-2.1999999999999997,-0.06666666666666667,0.1558825819512575
Wesley Matthews,SF,315.0,36.0,0.6219512195121951,0.0,0.0982142857142857,0.1396396396396396,0.363,0.1632653061224489,0.2105263157894736,0.315,0.0380952380952381,0.0393258426966292,0.528,0.484,0.05,0.040650406504065,0.857,0.1372549019607843,0.15625,0.176,0.0654205607476635,0.1333333333333333,0.0999999999999999,0.073170731707317,0.2799999999999999,0.1027190332326283,7.0,0.519,0.775,0.175,4.5,9.7,7.2,5.1,1.2,1.3,9.5,9.8,0.3,0.9,1.2,0.073,-3.4,0.8,-2.7,-0.1,0.2782393966696699
Miles McBride,PG,318.0,22.0,0.7682926829268293,0.0240963855421686,0.1071428571428571,0.1531531531531531,0.358,0.1224489795918367,0.1842105263157894,0.299,0.0571428571428571,0.0730337078651685,0.457,0.451,0.04,0.056910569105691,0.667,0.0392156862745098,0.0625,0.064,0.102803738317757,0.1999999999999999,0.0333333333333333,0.0975609756097561,0.18,0.1057401812688821,8.4,0.475,0.623,0.195,1.9,5.4,3.6,12.4,2.4,1.0,9.7,14.6,0.0,0.7,0.7,0.047,-3.6,1.4,-2.3,-0.1,0.2569159408682884
Jalen McDaniels,SF,323.0,25.0,0.6382113821138211,0.19277108433734935,0.29464285714285715,0.3243243243243243,0.4633333333333334,0.18367346938775508,0.22807017543859642,0.35133333333333333,0.2349206349206349,0.26029962546816476,0.5266666666666667,0.5226666666666667,0.14333333333333334,0.1355013550135501,0.8370000000000001,0.1568627450980392,0.34375,0.328,0.13707165109034267,0.3222222222222222,0.12222222222222216,0.25203252032520324,0.5,0.26888217522658614,11.966666666666667,0.5626666666666668,0.34299999999999997,0.23700000000000002,4.066666666666666,16.2,10.066666666666666,8.866666666666667,2.066666666666667,1.4666666666666668,11.200000000000001,16.933333333333334,0.3333333333333333,1.4666666666666668,1.8333333333333333,0.078,-2.6333333333333333,0.39999999999999997,-2.2333333333333334,-0.06666666666666667,0.4324868466424178
Doug McDermott,SF,324.0,31.0,0.7682926829268293,0.0,0.3303571428571429,0.3693693693693693,0.457,0.3877551020408162,0.4122807017543859,0.413,0.1714285714285714,0.196629213483146,0.516,0.575,0.08,0.089430894308943,0.757,0.0784313725490196,0.1875,0.176,0.1308411214953271,0.0666666666666666,0.0333333333333333,0.2195121951219512,0.36,0.3081570996978852,11.2,0.59,0.57,0.134,1.9,9.9,5.8,9.8,0.5,0.4,9.5,19.2,1.0,0.0,1.0,0.035,-0.7,-2.5,-3.2,-0.4,0.4446557880335035
JaVale McGee,C,325.0,35.0,0.5,0.0843373493975903,0.1696428571428571,0.1351351351351351,0.64,0.0,0.0087719298245614,0.4,0.1809523809523809,0.1629213483146067,0.65,0.648,0.06,0.08130081300813,0.585,0.1372549019607843,0.1875,0.2,0.02803738317757,0.0333333333333333,0.1999999999999999,0.2195121951219512,0.26,0.1329305135951661,17.2,0.65,0.04,0.328,9.7,25.5,17.5,5.2,0.6,6.5,20.1,22.8,0.1,0.5,0.6,0.076,-3.6,-0.1,-3.7,-0.1,0.1206326959655621
Bryce McGowens,SG,326.0,20.0,0.5487804878048781,0.0843373493975903,0.1517857142857143,0.1981981981981982,0.396,0.1224489795918367,0.1491228070175438,0.325,0.1142857142857142,0.1516853932584269,0.443,0.46,0.13,0.1382113821138211,0.75,0.0784313725490196,0.1666666666666666,0.16,0.1121495327102803,0.0999999999999999,0.0333333333333333,0.2195121951219512,0.2,0.1601208459214501,7.2,0.519,0.396,0.396,2.7,10.1,6.3,9.1,0.9,0.7,15.3,15.0,-0.4,0.4,0.1,0.005,-4.6,-1.4,-6.0,-0.8,0.2676610938699236
Rodney McGruder,SG,327.0,31.0,0.3780487804878049,0.144578313253012,0.1696428571428571,0.2162162162162162,0.408,0.2653061224489796,0.2631578947368421,0.423,0.0666666666666666,0.095505617977528,0.382,0.543,0.06,0.056910569105691,0.818,0.1176470588235294,0.1770833333333333,0.184,0.0841121495327102,0.1666666666666666,0.0,0.073170731707317,0.24,0.1722054380664652,10.7,0.566,0.638,0.145,4.1,11.8,7.8,7.6,1.5,0.2,6.4,14.0,0.5,0.2,0.7,0.068,-0.8,-0.7,-1.5,0.1,0.1796642973937998
Jordan McLaughlin,PG,328.0,26.0,0.5121951219512195,0.0,0.125,0.1531531531531531,0.421,0.1224489795918367,0.1578947368421052,0.308,0.0857142857142857,0.0898876404494382,0.552,0.503,0.03,0.032520325203252,0.833,0.0588235294117647,0.1145833333333333,0.1119999999999999,0.3177570093457944,0.2333333333333333,0.0333333333333333,0.1951219512195122,0.1399999999999999,0.1117824773413897,11.8,0.526,0.538,0.124,2.5,7.6,5.1,27.4,2.2,0.5,17.7,11.7,0.7,0.6,1.3,0.094,-1.3,0.6,-0.7,0.2,0.2308539393332666
Sam Merrill,SG,330.0,26.0,0.048780487804878,0.0,0.1607142857142857,0.1981981981981982,0.409,0.2040816326530612,0.3157894736842105,0.278,0.0761904761904762,0.0449438202247191,1.0,0.523,0.04,0.032520325203252,1.0,0.0,0.1875,0.144,0.0934579439252336,0.2666666666666666,0.0,0.0,0.12,0.1510574018126888,15.5,0.546,0.818,0.091,0.0,18.0,9.0,12.0,3.4,0.0,0.0,17.3,0.1,0.1,0.2,0.16,-1.2,2.5,1.2,0.0,0.0229585877798912
Chimezie Metu,PF,331.0,25.0,0.7926829268292683,0.0,0.1785714285714285,0.1486486486486486,0.589,0.0204081632653061,0.0526315789473684,0.237,0.1714285714285714,0.1516853932584269,0.663,0.61,0.08,0.089430894308943,0.74,0.1372549019607843,0.2395833333333333,0.24,0.0560747663551401,0.0999999999999999,0.0999999999999999,0.1219512195121951,0.24,0.148036253776435,17.3,0.639,0.174,0.333,7.8,24.9,16.4,8.1,1.5,2.7,11.3,17.6,1.2,0.8,2.1,0.143,-0.3,0.2,-0.1,0.3,0.2327226615944205
Patty Mills,PG,333.0,34.0,0.4756097560975609,0.0240963855421686,0.1964285714285714,0.2342342342342342,0.411,0.2448979591836734,0.2982456140350877,0.366,0.0857142857142857,0.1067415730337078,0.493,0.529,0.06,0.065040650406504,0.833,0.0392156862745098,0.09375,0.088,0.1308411214953271,0.1333333333333333,0.0333333333333333,0.1951219512195122,0.16,0.1873111782477341,10.6,0.554,0.641,0.144,1.6,7.0,4.4,13.9,1.3,0.5,11.9,19.7,0.0,0.4,0.4,0.035,-1.4,-1.7,-3.1,-0.2,0.1932792738679214
Shake Milton,SG,334.0,26.0,0.9146341463414634,0.1325301204819277,0.2857142857142857,0.2972972972972973,0.479,0.1428571428571428,0.1666666666666666,0.378,0.2285714285714285,0.2640449438202247,0.521,0.535,0.13,0.1219512195121951,0.853,0.0980392156862745,0.2083333333333333,0.2,0.2990654205607477,0.0999999999999999,0.0666666666666666,0.2926829268292683,0.32,0.2537764350453172,12.7,0.575,0.294,0.231,3.0,11.3,7.2,22.3,0.8,0.8,14.5,18.5,1.6,1.2,2.9,0.087,-1.0,-0.9,-2.0,0.0,0.5291153602295858
Josh Minott,SF,336.0,20.0,0.1707317073170731,0.0,0.1071428571428571,0.1081081081081081,0.5,0.0204081632653061,0.0350877192982456,0.333,0.1047619047619047,0.1123595505617977,0.533,0.528,0.05,0.040650406504065,1.0,0.0588235294117647,0.1354166666666666,0.136,0.02803738317757,0.0999999999999999,0.1333333333333333,0.048780487804878,0.1399999999999999,0.093655589123867,17.9,0.582,0.167,0.222,5.9,22.9,14.6,7.5,2.0,5.4,7.1,18.9,0.1,0.2,0.3,0.146,-1.9,0.4,-1.6,0.0,0.0335035205392598
Davion Mitchell,PG,337.0,24.0,0.9634146341463414,0.108433734939759,0.2053571428571428,0.2252252252252252,0.454,0.1632653061224489,0.219298245614035,0.32,0.1428571428571428,0.1404494382022471,0.584,0.533,0.03,0.032520325203252,0.806,0.0392156862745098,0.1145833333333333,0.104,0.2149532710280373,0.1999999999999999,0.0666666666666666,0.1951219512195122,0.2799999999999999,0.1691842900302114,9.4,0.545,0.494,0.078,1.3,7.0,4.1,16.5,1.5,0.9,13.1,14.1,0.7,0.8,1.5,0.05,-2.4,-0.4,-2.8,-0.3,0.4882370607668435
Isaiah Mobley,PF,340.0,23.0,0.1341463414634146,0.0,0.0892857142857142,0.1036036036036036,0.429,0.0612244897959183,0.0614035087719298,0.375,0.0761904761904762,0.095505617977528,0.45,0.482,0.03,0.024390243902439,1.0,0.0588235294117647,0.1354166666666666,0.136,0.02803738317757,0.0999999999999999,0.0999999999999999,0.024390243902439,0.1399999999999999,0.0785498489425981,14.1,0.521,0.286,0.143,5.6,22.4,14.0,5.0,2.4,3.3,3.3,16.4,0.1,0.2,0.2,0.135,-2.5,1.1,-1.4,0.0,0.0296993359361964
Malik Monk,SG,342.0,24.0,0.926829268292683,0.0,0.4107142857142857,0.463963963963964,0.448,0.3877551020408162,0.4561403508771929,0.359,0.2666666666666666,0.2921348314606741,0.538,0.538,0.24,0.2195121951219512,0.889,0.0784313725490196,0.2291666666666666,0.208,0.3644859813084112,0.1999999999999999,0.0999999999999999,0.4634146341463415,0.32,0.4078549848942598,16.6,0.587,0.5,0.26,2.1,11.3,6.7,25.0,1.4,1.0,14.1,25.8,2.1,1.2,3.2,0.091,1.6,-1.4,0.3,1.0,0.5804051122901859
Moses Moody,SG,343.0,20.0,0.7560975609756098,0.036144578313253,0.1517857142857143,0.1621621621621621,0.476,0.1632653061224489,0.1842105263157894,0.363,0.0857142857142857,0.0842696629213483,0.641,0.584,0.06,0.065040650406504,0.698,0.0784313725490196,0.125,0.136,0.0747663551401869,0.0999999999999999,0.0333333333333333,0.1219512195121951,0.18,0.1450151057401812,10.3,0.603,0.595,0.233,3.8,10.2,7.1,8.2,1.0,0.8,12.0,14.6,0.7,0.6,1.3,0.076,-1.7,-0.9,-2.6,-0.1,0.2763039343277605
Wendell Moore Jr.,SG,345.0,21.0,0.3414634146341463,0.0240963855421686,0.0535714285714285,0.0675675675675675,0.419,0.0204081632653061,0.0526315789473684,0.118,0.0571428571428571,0.0505617977528089,0.615,0.442,0.01,0.016260162601626,0.8,0.0196078431372549,0.0520833333333333,0.048,0.0560747663551401,0.0999999999999999,0.0666666666666666,0.073170731707317,0.08,0.0422960725075528,9.3,0.465,0.395,0.116,3.0,10.0,6.6,15.3,2.5,2.8,15.0,14.9,-0.1,0.2,0.1,0.028,-3.8,1.3,-2.4,0.0,0.0521573731104214
Marcus Morris,PF,347.0,33.0,0.7804878048780488,0.7831325301204819,0.375,0.445945945945946,0.426,0.346938775510204,0.4122807017543859,0.364,0.238095238095238,0.2921348314606741,0.484,0.513,0.1,0.1056910569105691,0.782,0.0784313725490196,0.3645833333333333,0.32,0.1682242990654205,0.1999999999999999,0.0999999999999999,0.2195121951219512,0.42,0.3383685800604229,10.5,0.534,0.479,0.135,1.8,13.9,7.9,8.9,1.1,1.0,7.6,17.6,0.4,1.6,2.0,0.053,-1.8,-0.2,-1.9,0.0,0.617712817432509
Markieff Morris,PF,348.0,33.0,0.36585365853658536,0.01807228915662645,0.1116071428571428,0.14189189189189183,0.40549999999999997,0.15306122448979587,0.1666666666666666,0.401,0.0476190476190476,0.07022471910112354,0.41300000000000003,0.527,0.035,0.028455284552845503,1.0,0.08823529411764705,0.1770833333333333,0.16799999999999998,0.0841121495327102,0.0999999999999999,0.04999999999999995,0.1219512195121951,0.25999999999999995,0.11178247734138966,10.55,0.5545,0.6074999999999999,0.1045,4.7,17.95,11.45,12.0,1.2999999999999998,1.35,13.5,16.4,0.1,0.35,0.4,0.0665,-2.05,-0.25,-2.3,-0.05,0.10957052758033836
Mike Muscala,C,354.0,31.0,0.5,0.07228915662650597,0.1875,0.2072072072072072,0.453,0.2653061224489796,0.2894736842105262,0.38999999999999996,0.07936507936507936,0.0730337078651685,0.6123333333333333,0.5916666666666667,0.05999999999999996,0.065040650406504,0.7520000000000001,0.1176470588235294,0.2743055555555555,0.25866666666666666,0.07165109034267907,0.0777777777777777,0.12222222222222216,0.09756097560975607,0.30666666666666664,0.1832829808660624,12.799999999999999,0.611,0.713,0.17200000000000001,4.3,18.933333333333334,11.566666666666668,6.766666666666666,0.7333333333333334,2.1333333333333333,7.166666666666667,14.933333333333332,0.9333333333333332,0.7333333333333334,1.6666666666666667,0.126,-0.5,-0.03333333333333333,-0.5666666666666667,0.26666666666666666,0.2146472230564732
Svi Mykhailiuk,SF,355.0,25.0,0.24796747967479674,0.06425702811244981,0.19642857142857142,0.2222222222222222,0.462,0.25170068027210885,0.25146198830409355,0.476,0.09206349206349203,0.1179775280898876,0.31966666666666665,0.623,0.07333333333333333,0.09214092140921404,0.6476666666666667,0.0849673202614379,0.1145833333333333,0.12266666666666666,0.14018691588785046,0.1444444444444444,0.0333333333333333,0.17886178861788615,0.1333333333333333,0.19234642497482377,14.533333333333333,0.6313333333333333,0.6526666666666666,0.2843333333333333,2.3666666666666667,12.033333333333333,7.133333333333333,12.566666666666668,1.4333333333333333,0.5,11.533333333333333,18.733333333333334,0.3333333333333333,0.19999999999999998,0.5333333333333333,0.09933333333333333,1.4666666666666668,-0.3333333333333333,1.1666666666666665,0.16666666666666666,0.10791871058163977
Larry Nance Jr.,C,356.0,30.0,0.7804878048780488,0.0120481927710843,0.2589285714285714,0.2117117117117117,0.61,0.0408163265306122,0.0526315789473684,0.333,0.2476190476190476,0.2247191011235955,0.654,0.633,0.08,0.097560975609756,0.696,0.3137254901960785,0.3958333333333333,0.432,0.1682242990654205,0.3,0.1999999999999999,0.1463414634146341,0.4,0.2054380664652567,16.0,0.649,0.138,0.259,8.7,20.3,14.5,11.7,2.0,2.6,11.0,11.9,2.8,2.1,4.9,0.171,0.0,2.0,2.0,1.4,0.4672473053692395
Raul Neto,PG,359.0,30.0,0.573170731707317,0.0120481927710843,0.1071428571428571,0.1036036036036036,0.518,0.0612244897959183,0.0789473684210526,0.286,0.0857142857142857,0.0786516853932584,0.662,0.573,0.06,0.056910569105691,0.912,0.0392156862745098,0.0833333333333333,0.08,0.1495327102803738,0.1333333333333333,0.0333333333333333,0.1219512195121951,0.2,0.0996978851963746,12.6,0.628,0.382,0.309,2.3,8.4,5.4,21.0,1.7,0.7,16.1,13.2,0.8,0.6,1.5,0.142,-1.7,1.5,-0.2,0.2,0.1713551573397403
Georges Niang,PF,360.0,29.0,0.9390243902439024,0.0120481927710843,0.25,0.2882882882882883,0.442,0.4081632653061224,0.4298245614035088,0.401,0.0857142857142857,0.0842696629213483,0.576,0.596,0.05,0.048780487804878,0.867,0.0392156862745098,0.21875,0.192,0.0934579439252336,0.1333333333333333,0.0666666666666666,0.1707317073170731,0.38,0.2477341389728096,10.9,0.61,0.765,0.09,1.5,12.8,7.2,7.3,1.0,0.9,9.4,17.0,1.1,1.4,2.5,0.078,-0.4,-1.0,-1.4,0.2,0.510361397537291
Daishen Nix,PG,361.0,20.0,0.6829268292682927,0.0843373493975903,0.125,0.1891891891891892,0.342,0.1428571428571428,0.219298245614035,0.286,0.0666666666666666,0.095505617977528,0.423,0.426,0.04,0.048780487804878,0.667,0.0588235294117647,0.1458333333333333,0.136,0.2149532710280373,0.1666666666666666,0.0333333333333333,0.3658536585365854,0.2,0.120845921450151,5.3,0.447,0.591,0.152,2.1,9.7,5.9,19.2,1.6,0.7,25.4,15.4,-1.5,0.3,-1.2,-0.062,-5.0,-1.5,-6.5,-1.0,0.3096739747055094
Zeke Nnaji,PF,362.0,22.0,0.6341463414634146,0.0602409638554216,0.1875,0.1666666666666666,0.561,0.0612244897959183,0.1052631578947368,0.262,0.1714285714285714,0.1404494382022471,0.71,0.605,0.08,0.097560975609756,0.645,0.2352941176470588,0.1458333333333333,0.208,0.02803738317757,0.0999999999999999,0.1333333333333333,0.1463414634146341,0.4,0.1570996978851963,12.5,0.62,0.332,0.316,10.5,11.2,10.9,3.3,1.1,2.8,12.2,15.2,0.9,0.7,1.6,0.106,-2.7,-0.9,-3.7,-0.3,0.2468381886742083
Nerlens Noel,C,363.0,28.0,0.12601626016260162,0.03212851405622486,0.05952380952380946,0.0930930930930931,0.30933333333333335,0.013605442176870734,0.005847953216374266,0.3333333333333333,0.0571428571428571,0.1123595505617977,0.30433333333333334,0.31966666666666665,0.043333333333333335,0.056910569105691,0.6223333333333333,0.1372549019607843,0.21527777777777776,0.2213333333333333,0.0654205607476635,0.3111111111111111,0.16666666666666655,0.25203252032520324,0.39999999999999997,0.05438066465256794,6.066666666666666,0.369,0.041,0.333,6.2,19.633333333333336,12.799999999999999,7.066666666666667,3.8333333333333335,3.9,28.3,12.033333333333333,-0.19999999999999998,0.2333333333333333,0.0,-0.021666666666666667,-7.633333333333333,2.2333333333333334,-5.366666666666667,-0.06666666666666667,0.04679591995639646
Jaylen Nowell,SG,364.0,23.0,0.7804878048780488,0.0240963855421686,0.3839285714285714,0.4324324324324324,0.448,0.2040816326530612,0.3157894736842105,0.289,0.3142857142857143,0.3370786516853932,0.542,0.502,0.12,0.1219512195121951,0.778,0.1176470588235294,0.21875,0.208,0.1869158878504673,0.1999999999999999,0.0333333333333333,0.2439024390243902,0.32,0.3262839879154078,13.7,0.527,0.371,0.158,3.3,11.7,7.6,15.9,1.6,0.3,8.9,25.0,0.0,1.2,1.2,0.046,-1.5,-1.0,-2.5,-0.2,0.4235659225147662
Frank Ntilikina,SG,365.0,24.0,0.5609756097560976,0.0602409638554216,0.0892857142857142,0.1261261261261261,0.364,0.0816326530612244,0.1228070175438596,0.254,0.0666666666666666,0.0786516853932584,0.477,0.428,0.05,0.056910569105691,0.667,0.0196078431372549,0.125,0.104,0.1121495327102803,0.0999999999999999,0.0333333333333333,0.1463414634146341,0.2799999999999999,0.0876132930513595,5.2,0.461,0.508,0.25,1.3,10.7,5.9,12.8,1.3,1.0,16.5,13.1,-0.5,0.4,-0.1,-0.01,-6.1,-0.7,-6.7,-0.7,0.2061934794941101
Kendrick Nunn,SG,366.0,27.0,0.556910569105691,0.0160642570281124,0.24404761904761904,0.2882882882882883,0.4256666666666667,0.23129251700680267,0.27777777777777773,0.357,0.1523809523809524,0.18164794007490634,0.49366666666666664,0.5143333333333334,0.049999999999999996,0.046070460704607,0.8546666666666667,0.0392156862745098,0.13888888888888884,0.1253333333333333,0.12461059190031147,0.13333333333333328,0.0333333333333333,0.22764227642276422,0.18666666666666668,0.2145015105740181,11.299999999999999,0.532,0.49499999999999994,0.09200000000000001,1.8333333333333333,10.3,6.233333333333333,14.1,1.4333333333333333,0.6333333333333333,12.466666666666667,23.733333333333334,-0.39999999999999997,0.5333333333333333,0.13333333333333333,0.009999999999999998,-1.9333333333333333,-1.4666666666666668,-3.3666666666666667,-0.26666666666666666,0.21839579092557368
Jordan Nwora,SF,368.0,24.0,0.491869918699187,0.11244979919678715,0.2976190476190476,0.3408408408408408,0.4326666666666667,0.2993197278911564,0.30994152046783624,0.4073333333333333,0.17777777777777778,0.22659176029962538,0.453,0.5296666666666666,0.11333333333333334,0.11653116531165307,0.7906666666666666,0.16339869281045752,0.31249999999999994,0.30666666666666664,0.14018691588785043,0.13333333333333328,0.0777777777777777,0.2682926829268293,0.2533333333333333,0.2789526686807653,12.200000000000001,0.559,0.47733333333333333,0.19466666666666665,4.7,15.833333333333334,10.366666666666667,10.5,1.0,1.0,12.1,19.400000000000002,0.3333333333333333,0.6666666666666666,1.0,0.06033333333333333,-0.7999999999999999,-1.3,-2.1,0.0,0.27024171032580285
Chuma Okeke,SF,370.0,24.0,0.3170731707317073,0.0963855421686747,0.1428571428571428,0.2027027027027027,0.352,0.2040816326530612,0.2807017543859649,0.302,0.0571428571428571,0.0730337078651685,0.472,0.459,0.06,0.065040650406504,0.762,0.196078431372549,0.2708333333333333,0.288,0.1308411214953271,0.2333333333333333,0.1333333333333333,0.1463414634146341,0.3,0.1419939577039275,9.1,0.488,0.705,0.172,5.7,15.3,10.5,9.4,1.8,2.1,11.5,12.3,0.0,0.6,0.7,0.061,-2.4,0.8,-1.6,0.1,0.1785964561017119
Josh Okogie,SG,371.0,24.0,0.8658536585365854,0.3132530120481928,0.2053571428571428,0.2612612612612612,0.391,0.183673469387755,0.2368421052631579,0.335,0.1238095238095238,0.1685393258426966,0.442,0.471,0.19,0.2195121951219512,0.724,0.2941176470588235,0.2083333333333333,0.28,0.1401869158878504,0.2666666666666666,0.1666666666666666,0.2195121951219512,0.32,0.2205438066465256,13.3,0.531,0.476,0.464,8.8,11.9,10.3,10.3,2.0,2.3,11.2,17.7,1.1,1.7,2.8,0.101,-0.8,0.5,-0.2,0.6,0.4561017118830714
Isaac Okoro,SF,373.0,22.0,0.9146341463414634,0.5542168674698795,0.2053571428571428,0.2117117117117117,0.494,0.1632653061224489,0.2017543859649122,0.363,0.1428571428571428,0.1348314606741573,0.617,0.582,0.1,0.1138211382113821,0.757,0.1372549019607843,0.1875,0.2,0.102803738317757,0.2333333333333333,0.1333333333333333,0.1463414634146341,0.42,0.1933534743202417,10.7,0.614,0.483,0.291,3.7,9.6,6.7,7.0,1.7,1.7,9.5,11.9,1.9,2.3,4.2,0.122,-1.9,1.6,-0.3,0.7,0.5578469649948277
KZ Okpala,PF,374.0,23.0,0.4146341463414634,0.036144578313253,0.0446428571428571,0.0495495495495495,0.421,0.0408163265306122,0.0526315789473684,0.333,0.0285714285714285,0.0280898876404494,0.529,0.513,0.02,0.016260162601626,0.875,0.0392156862745098,0.0833333333333333,0.08,0.0373831775700934,0.0666666666666666,0.0666666666666666,0.048780487804878,0.22,0.039274924471299,6.2,0.554,0.553,0.211,3.2,12.4,7.8,6.3,1.4,2.5,14.4,8.4,0.1,0.2,0.3,0.057,-4.3,1.1,-3.2,-0.1,0.0844595721960823
Eugene Omoruyi,SF,377.0,25.0,0.3130081300813008,0.0481927710843373,0.23214285714285712,0.26576576576576577,0.44533333333333336,0.12925170068027206,0.20175438596491224,0.2773333333333334,0.18730158730158727,0.20037453183520593,0.548,0.49933333333333335,0.1333333333333333,0.1598915989159891,0.6699999999999999,0.2156862745098039,0.1805555555555555,0.2293333333333333,0.0685358255451713,0.23333333333333328,0.0333333333333333,0.2195121951219512,0.45999999999999996,0.21752265861027184,10.9,0.5323333333333333,0.38433333333333336,0.326,7.233333333333333,11.833333333333334,9.5,6.233333333333333,2.1,0.3666666666666667,11.666666666666666,19.266666666666666,0.06666666666666667,0.3333333333333333,0.39999999999999997,0.042666666666666665,-3.6,-0.8666666666666667,-4.466666666666667,-0.26666666666666666,0.14836319951947136
Cedi Osman,SF,378.0,27.0,0.926829268292683,0.0240963855421686,0.2767857142857143,0.3108108108108108,0.451,0.3061224489795918,0.3596491228070175,0.372,0.1523809523809524,0.1573033707865168,0.564,0.56,0.1,0.1138211382113821,0.694,0.0588235294117647,0.2083333333333333,0.184,0.1401869158878504,0.1666666666666666,0.0333333333333333,0.1707317073170731,0.32,0.2628398791540785,12.0,0.579,0.589,0.204,1.9,11.5,6.7,10.6,1.1,0.7,8.3,18.2,1.4,1.9,3.3,0.103,-0.8,0.2,-0.7,0.5,0.5226082023559249
Gary Payton II,SG,382.0,30.0,0.1666666666666666,0.0080321285140562,0.17559523809523805,0.14714714714714713,0.5953333333333334,0.1224489795918367,0.1052631578947368,0.49100000000000005,0.1333333333333333,0.1179775280898876,0.6533333333333333,0.6873333333333332,0.03,0.027100271002709998,0.8413333333333334,0.24836601307189543,0.2152777777777777,0.26666666666666666,0.1246105919003115,0.3333333333333333,0.09999999999999994,0.17073170731707313,0.39333333333333337,0.14501510574018125,14.1,0.6986666666666667,0.371,0.102,8.633333333333333,14.166666666666666,11.366666666666667,10.733333333333334,2.8333333333333335,1.5333333333333332,17.366666666666664,10.700000000000001,0.39999999999999997,0.26666666666666666,0.6333333333333333,0.1376666666666667,-0.9,1.5999999999999999,0.7000000000000001,0.13333333333333333,0.08650626800591756
Theo Pinson,SG,383.0,27.0,0.4756097560975609,0.0120481927710843,0.0714285714285714,0.0990990990990991,0.356,0.1224489795918367,0.1403508771929824,0.355,0.019047619047619,0.0337078651685393,0.36,0.483,0.03,0.024390243902439,0.846,0.0588235294117647,0.1354166666666666,0.128,0.1121495327102803,0.0666666666666666,0.0,0.073170731707317,0.18,0.0725075528700906,10.1,0.512,0.713,0.149,3.6,19.3,11.4,19.6,0.9,0.3,11.5,14.7,0.2,0.2,0.5,0.071,-2.5,-0.9,-3.4,-0.1,0.1098208028831715
Scotty Pippen Jr.,PG,384.0,22.0,0.0609756097560975,0.0,0.0625,0.0900900900900901,0.333,0.0408163265306122,0.043859649122807,0.333,0.0476190476190476,0.0842696629213483,0.333,0.375,0.08,0.1219512195121951,0.556,0.0588235294117647,0.03125,0.0559999999999999,0.02803738317757,0.0999999999999999,0.0666666666666666,0.073170731707317,0.1,0.0694864048338368,9.6,0.439,0.25,0.75,6.9,6.5,6.7,8.2,3.0,2.6,11.1,23.7,-0.1,0.0,0.0,-0.017,-5.1,-0.8,-5.9,0.0,0.0117796242533453
